Date,CDI,IPCA,IMA Geral,IMA-B,IMA-B 5,IMA-B 5+,IRF-M,IRF-M 1,IRF-M 1+,Ibovespa,IDIV,SMLL,S&P 500,Global BDRX,MSCI World
2013-05-29,1215.172962,271.8250917,2888.648237,3364.831655,3055.207003,3959.317782,6349.359726,5880.568404,6808.509622,54634,3395,1490,3444.083384,1814,3112.035936
2013-05-31,1215.531612,271.8728911,2860.03923,3298.935465,3017.977353,3866.230564,6310.236474,5872.883241,6751.187022,53506,3340,1458,3476.574606,1818,3138.013963
2013-06-03,1215.890368,271.9082044,2858.265435,3296.937568,3015.84136,3864.10115,6310.398753,5874.345246,6750.654852,53944,3374,1453,3503.11691,1818,3145.027728
2013-06-04,1216.24923,271.9435223,2866.010844,3322.385114,3023.660361,3904.560672,6317.627072,5876.277245,6760.953978,54017,3386,1452,3471.902916,1809,3135.862264
2013-06-05,1216.608197,271.9788448,2868.406706,3332.810466,3021.713874,3924.678703,6314.841303,5876.921357,6756.241719,52798,3320,1436,3416.49915,1792,3081.083831
2013-06-06,1216.967271,272.0141719,2860.526302,3314.123125,3015.112789,3895.558422,6303.749232,5876.772792,6738.930646,52884,3318,1437,3447.94,1795,3091.681625
2013-06-07,1217.32645,272.0495036,2855.491359,3298.044873,3012.295021,3868.535277,6302.59378,5878.486125,6736.202381,51618,3265,1405,3512.231736,1824,3142.145635
2013-06-10,1217.685736,272.0848399,2822.586602,3206.193751,2998.151501,3712.814697,6276.625958,5878.79445,6695.324099,51316,3251,1393,3533.027186,1832,3168.111227
2013-06-11,1218.045127,272.1201807,2814.116645,3187.957919,2993.033312,3683.487616,6270.671752,5879.509161,6685.606473,49769,3167,1365,3499.594373,1812,3149.43479
2013-06-12,1218.404625,272.1555262,2799.339898,3161.935828,2982.544301,3643.829898,6245.472737,5879.290289,6646.215628,49180,3129,1356,3454.01784,1812,3122.123508
2013-06-13,1218.764228,272.1908762,2825.403955,3228.209151,2999.886692,3751.27705,6274.878593,5882.999449,6690.334663,50414,3203,1376,3509.501292,1814,3140.271885
2013-06-14,1219.123938,272.2262309,2818.742722,3211.01701,2989.989225,3727.117658,6269.694285,5884.011746,6681.664891,49332,3163,1360,3475.833991,1819,3127.761288
2013-06-17,1219.483754,272.2615901,2806.929947,3182.840753,2974.970985,3686.695367,6249.72314,5882.918,6650.938588,49088,3179,1349,3530.164352,1849,3181.104447
2013-06-18,1219.843676,272.2969539,2787.149704,3138.789673,2952.937529,3623.080619,6216.798736,5882.077164,6599.768369,49464,3204,1349,3585.418786,1872,3219.084453
2013-06-19,1220.203705,272.3323224,2761.24171,3069.597824,2939.249221,3509.399095,6185.580455,5882.967312,6550.346923,47893,3122,1313,3541.945392,1889,3206.976898
2013-06-20,1220.563839,272.3676954,2774.113383,3123.811151,2935.302595,3608.121725,6169.046145,5882.309769,6524.77563,48214,3076,1304,3577.080337,1867,3206.975644
2013-06-21,1220.92408,272.403073,2788.252017,3162.139659,2950.684217,3665.965076,6178.627589,5883.515347,6539.152739,47056,3034,1284,3606.535464,1859,3218.699788
2013-06-24,1221.284428,272.4384552,2809.736118,3202.194214,2980.671308,3717.26182,6227.818202,5889.421113,6613.115774,45965,2980,1264,3541.812135,1826,3154.297464
2013-06-25,1221.644881,272.473842,2821.64126,3223.439492,2996.118871,3744.77121,6252.376984,5893.293566,6649.548018,46893,3025,1287,3523.044555,1828,3133.706679
2013-06-26,1222.005441,272.5092334,2822.869484,3225.982263,2997.82866,3748.15519,6254.282856,5895.465156,6651.374222,47171,3020,1307,3523.16385,1816,3132.564818
2013-06-27,1222.366108,272.5446293,2833.28526,3248.367478,3007.785793,3781.297284,6268.504636,5899.097242,6671.728338,47609,3059,1325,3524.19672,1840,3137.148953
2013-06-28,1222.726881,272.5800299,2816.67395,3206.88818,2998.863274,3713.61858,6248.63531,5899.625837,6640.293651,47457,3097,1312,3558.873968,1860,3176.168949
2013-07-01,1223.08776,272.5835696,2821.143072,3218.266745,3002.042801,3731.702712,6252.16957,5901.230935,6644.976,47229,3124,1302,3600.876312,1865,3220.43375
2013-07-02,1223.448746,272.5871093,2830.997555,3233.529231,3010.796391,3753.007022,6278.684788,5908.021995,6683.819867,45228,3015,1250,3617.476096,1880,3238.211267
2013-07-03,1223.809838,272.590649,2828.113252,3225.490372,3010.287778,3739.087728,6275.796438,5910.551405,6677.677,45044,2988,1230,3656.318994,1913,3260.620089
2013-07-04,1224.171037,272.5941888,2813.445736,3187.75262,3000.581038,3678.559068,6259.999578,5910.861488,6651.988155,45763,3032,1247,3656.318994,1893,3272.257609
2013-07-05,1224.532343,272.5977287,2811.979493,3180.778448,2996.920907,3668.600574,6264.073,5914.861344,6656.226823,45210,3013,1239,3695.414905,1923,3281.378254
2013-07-08,1224.893755,272.6012685,2819.217891,3194.09106,3002.879821,3688.285793,6281.006409,5918.686071,6681.333193,45075,3013,1246,3704.650818,1920,3291.510641
2013-07-09,1225.255274,272.6048085,2820.186049,3195.125698,3003.780951,3689.527588,6283.372438,5920.703064,6683.974305,45075,3013,1246,3738.869696,1920,3322.84939
2013-07-10,1225.6169,272.6083484,2819.22967,3186.042116,3000.268671,3675.731608,6293.485899,5923.041631,6698.937337,45483,3036,1251,3750.951614,1953,3343.980786
2013-07-11,1226.001162,272.6118885,2814.70411,3171.805146,3000.404129,3650.398676,6291.968157,5924.26961,6695.768587,46626,3114,1276,3797.605344,1948,3393.254758
2013-07-12,1226.385544,272.6154285,2815.790074,3173.096096,3004.397716,3650.060806,6295.792585,5925.399653,6701.283222,45533,3066,1252,3808.99073,1976,3396.659702
2013-07-15,1226.770047,272.6189686,2829.096701,3201.62924,3009.915821,3697.023782,6319.370455,5928.830002,6737.349147,46738,3107,1279,3793.701,1941,3384.315002
2013-07-16,1227.154671,272.6225088,2831.468458,3203.439699,3012.530561,3698.519785,6328.478881,5931.807007,6750.316022,46869,3119,1282,3746.943978,1966,3354.125768
2013-07-17,1227.539415,272.626049,2842.497214,3229.226841,3018.154251,3740.42697,6343.813067,5934.952031,6773.237524,47407,3128,1290,3760.531852,1944,3363.357262
2013-07-18,1227.92428,272.6295893,2852.916097,3256.894109,3022.495497,3786.492175,6350.400731,5937.246084,6782.533402,47656,3144,1294,3766.788289,1942,3369.357642
2013-07-19,1228.309265,272.6331296,2860.126592,3275.816764,3028.93118,3815.739497,6354.634898,5939.288654,6788.176082,47400,3121,1295,3784.190076,1950,3384.829419
2013-07-22,1228.694371,272.6366699,2866.30301,3290.96639,3034.971818,3838.576508,6360.176114,5941.557945,6795.796717,48574,3186,1313,3795.613458,1951,3404.050978
2013-07-23,1229.079598,272.6402103,2873.563099,3306.037351,3042.06421,3860.589317,6370.994259,5944.212719,6811.712725,48819,3212,1310,3768.444813,1923,3384.060726
2013-07-24,1229.464945,272.6437507,2865.711004,3284.361209,3039.927309,3823.675521,6360.647623,5945.221901,6794.415703,48374,3193,1304,3767.738712,1952,3393.275624
2013-07-25,1229.850414,272.6472912,2863.107818,3279.051371,3038.149945,3815.449913,6352.60921,5947.260737,6780.243762,49066,3220,1323,3802.555425,1947,3414.419183
2013-07-26,1230.236003,272.6508317,2860.259057,3271.439547,3036.520919,3803.059615,6348.678736,5947.898665,6773.524135,49422,3235,1327,3804.18252,1957,3409.644053
2013-07-29,1230.621713,272.6543723,2847.862609,3239.991243,3029.570113,3752.012642,6334.777969,5948.744576,6750.583645,49212,3213,1329,3810.362597,1979,3411.374791
2013-07-30,1231.007544,272.6579129,2841.268881,3224.055066,3020.673772,3729.64605,6327.48202,5949.226001,6738.52122,48561,3176,1324,3832.861464,1990,3433.570582
2013-07-31,1231.393497,272.6614536,2849.809136,3248.287554,3025.038034,3769.626343,6332.056767,5950.781417,6744.998688,48234,3167,1318,3860.827419,1981,3453.573144
2013-08-01,1231.780021,272.6911616,2834.788664,3217.043991,3012.581366,3722.528097,6304.363767,5949.07792,6701.278255,49140,3188,1325,3911.121918,2012,3494.190231
2013-08-02,1232.166667,272.7208728,2845.138317,3237.202524,3019.646118,3753.549632,6326.014241,5952.281575,6733.89423,48474,3152,1311,3920.786211,2011,3517.585085
2013-08-05,1232.552983,272.7505872,2850.459212,3248.660266,3023.906336,3771.022265,6333.107175,5954.507395,6743.923915,48436,3154,1310,3928.12914,2022,3521.593062
2013-08-06,1232.939419,272.7803049,2846.014268,3236.239222,3022.263983,3750.141829,6329.019779,5955.800792,6736.708247,47421,3094,1287,3896.312835,2013,3507.659435
2013-08-07,1233.325977,272.8100258,2846.475683,3237.52502,3027.461678,3749.027935,6328.441589,5958.043655,6734.53932,47446,3119,1278,3893.827548,2009,3498.713124
2013-08-08,1233.712656,272.83975,2850.491752,3246.736736,3032.856628,3761.792161,6333.499251,5960.728178,6741.079351,48928,3194,1305,3884.173736,2001,3495.9623
2013-08-09,1234.099456,272.8694773,2855.004283,3255.757495,3038.155103,3774.28178,6341.530766,5963.154924,6752.488403,49874,3229,1322,3847.642216,1971,3473.403494
2013-08-12,1234.486378,272.899208,2836.814316,3207.949661,3023.893444,3699.087169,6324.091217,5963.195679,6724.754938,50299,3262,1325,3838.813734,1991,3462.969132
2013-08-13,1234.873421,272.9289419,2831.574435,3202.502051,3017.39512,3693.693661,6303.606987,5962.237617,6692.74035,50600,3282,1322,3902.49756,2021,3517.891379
2013-08-14,1235.260585,272.958679,2819.578424,3175.706058,3007.179192,3652.995352,6286.061647,5962.381996,6664.781026,50895,3263,1321,3896.284602,2023,3530.213384
2013-08-15,1235.64787,272.9884193,2821.789621,3184.46353,3005.183832,3669.771413,6284.434999,5963.846612,6661.379949,50908,3237,1308,3893.137288,2011,3534.163559
2013-08-16,1236.035277,273.0181629,2814.869782,3173.465222,2998.521467,3653.972421,6265.201221,5959.806017,6633.070529,51538,3268,1312,3901.963395,2046,3555.491913
2013-08-19,1236.422806,273.0479097,2803.750798,3152.675771,2988.058602,3622.317389,6239.399069,5956.007302,6594.189399,51574,3236,1299,3947.25188,2061,3600.326026
2013-08-20,1236.810455,273.0776598,2825.737452,3201.560287,3011.580925,3697.659393,6274.591691,5964.801979,6645.206788,50507,3191,1284,3956.221605,2044,3592.857848
2013-08-21,1237.198227,273.1074131,2807.293164,3160.584423,2998.704651,3628.755767,6246.099975,5965.183141,6599.722121,50405,3187,1272,3970.48332,2070,3600.335085
2013-08-22,1237.58612,273.1371697,2809.814736,3168.718463,3002.501601,3641.390506,6243.433634,5964.557605,6595.834095,51397,3238,1279,4052.427072,2075,3663.164569
2013-08-23,1237.974135,273.1669295,2833.479993,3214.075752,3026.329499,3709.612563,6289.48986,5971.711624,6665.027847,52197,3271,1309,3970.4418,2020,3600.463932
2013-08-26,1238.362271,273.1966925,2827.029474,3196.914375,3021.636888,3680.165946,6283.728121,5972.109626,6655.650821,51429,3242,1292,3927.39699,2046,3566.196794
2013-08-27,1238.750529,273.2264588,2827.967447,3197.892937,3023.952625,3680.123208,6285.9312,5974.428833,6657.858665,50091,3188,1276,3912.825904,1990,3562.26312
2013-08-28,1239.138908,273.2562283,2831.914069,3201.225896,3028.476768,3682.804974,6300.264702,5978.28447,6678.484838,49866,3177,1271,3844.60844,1983,3480.292897
2013-08-29,1239.550084,273.2860011,2815.282776,3165.248534,3012.804299,3625.977792,6269.858439,5977.066483,6630.849422,49921,3181,1284,3862.477226,1998,3492.168231
2013-08-30,1239.961395,273.3157771,2813.685457,3163.401002,3011.723188,3623.291834,6263.063138,5977.825832,6619.628688,50011,3208,1292,3874.221325,2008,3494.070905
2013-09-02,1240.372843,273.3612511,2814.026222,3161.4421,3012.066692,3619.191553,6266.972239,5980.174902,6624.530686,51835,3268,1319,3874.221325,2021,3501.95151
2013-09-03,1240.784428,273.4067327,2813.790265,3159.793495,3012.114305,3615.943772,6267.303712,5981.607002,6624.26442,51625,3252,1314,3918.558369,1993,3551.244751
2013-09-04,1241.196149,273.4522218,2814.439333,3158.305312,3014.039786,3611.429469,6272.056936,5984.022936,6630.460338,51716,3270,1323,3891.019704,2006,3521.976817
2013-09-05,1241.608006,273.4977186,2813.950388,3153.932588,3013.147451,3603.671452,6276.085219,5987.080573,6635.153005,52351,3301,1331,3858.653512,1980,3491.460343
2013-09-06,1242.020001,273.5432228,2822.444034,3163.448364,3020.417975,3616.074565,6302.988109,5991.661016,6675.247041,53749,3329,1349,3803.415143,1965,3452.36496
2013-09-09,1242.432132,273.5887347,2824.559471,3166.386849,3022.44616,3620.087059,6307.190574,5993.79572,6680.725749,54251,3399,1367,3822.866428,1958,3466.589848
2013-09-10,1242.8444,273.6342541,2826.180249,3170.315736,3025.081217,3625.516435,6308.012183,5995.995918,6680.811569,53979,3403,1360,3835.960821,1975,3483.225728
2013-09-11,1243.256804,273.6797811,2827.800317,3173.425467,3027.155097,3629.823715,6308.771422,5997.807805,6681.013173,53570,3384,1349,3876.046611,1976,3524.046515
2013-09-12,1243.669346,273.7253157,2821.647433,3161.06371,3022.770118,3609.457284,6296.27254,5997.882612,6661.168367,53307,3358,1354,3832.978998,1970,3490.323763
2013-09-13,1244.082024,273.7708578,2822.588801,3160.442046,3025.850397,3605.6582,6300.638158,6000.320074,6666.738256,53797,3384,1359,3846.085215,1979,3494.585577
2013-09-16,1244.49484,273.8164075,2824.506843,3163.551725,3027.62951,3610.213178,6303.888099,6002.398735,6670.73874,53821,3402,1365,3844.89424,1989,3502.708618
2013-09-17,1244.907792,273.8619649,2826.592878,3164.484597,3031.02942,3609.213604,6312.218679,6005.125562,6682.430872,54271,3419,1366,3855.655692,1980,3499.388185
2013-09-18,1245.320881,273.9075297,2855.088754,3221.649672,3050.950972,3703.090939,6359.393033,6010.606602,6754.145677,55702,3459,1396,3880.521928,1949,3511.731564
2013-09-19,1245.733653,273.9531022,2854.322861,3216.151088,3048.836214,3694.22455,6361.551984,6012.611683,6756.458241,55095,3446,1383,3795.348424,1950,3466.544861
2013-09-20,1246.146106,273.9986822,2856.85814,3217.353622,3051.482499,3694.365664,6370.857474,6014.735368,6770.028366,54110,3402,1362,3770.864523,1947,3447.452867
2013-09-23,1246.558697,274.0442699,2854.533754,3209.71522,3052.430557,3678.849606,6370.080497,6017.248261,6767.408545,54602,3438,1370,3749.664072,1931,3432.448361
2013-09-24,1246.971423,274.0898651,2857.127216,3211.303326,3056.210308,3678.801337,6379.904937,6020.04617,6781.428291,54431,3436,1375,3739.586002,1922,3427.067455
2013-09-25,1247.389293,274.1354679,2851.469075,3198.051657,3052.757386,3656.079941,6370.213789,6022.045307,6764.96862,54261,3433,1376,3762.012048,1939,3453.04511
2013-09-26,1247.803206,274.1810783,2844.662852,3182.391553,3050.279127,3627.909891,6358.460594,6022.931903,6745.856654,53782,3433,1371,3785.486095,1957,3469.188405
2013-09-27,1248.216801,274.2266963,2842.911357,3174.563084,3049.617016,3613.352849,6359.938776,6025.384553,6746.843243,53738,3457,1372,3818.448925,1960,3509.772443
2013-09-30,1248.630532,274.2723218,2843.461882,3175.618881,3048.186965,3616.56701,6359.751676,6025.918892,6746.251492,52338,3404,1360,3749.8565,1912,3442.38856
2013-10-01,1249.044401,274.3401019,2840.852603,3168.612993,3043.30051,3607.07482,6356.246245,6027.43885,6739.857408,53179,3444,1362,3749.8485,1931,3436.832385
2013-10-02,1249.457951,274.4078988,2845.266929,3176.11172,3043.619254,3621.278446,6365.968026,6029.234709,6754.330486,53100,3435,1363,3741.420056,1905,3425.884141
2013-10-03,1249.871637,274.4757124,2848.532235,3179.924473,3052.478695,3621.339615,6375.93422,6033.034017,6768.068756,52489,3408,1350,3704.634754,1903,3404.794286
2013-10-04,1250.291391,274.5435428,2848.566886,3178.034837,3054.287476,3616.205051,6379.104779,6035.03081,6771.997169,52848,3430,1353,3727.72155,1910,3412.39225
2013-10-07,1250.710374,274.6113899,2851.854287,3183.055319,3058.285065,3622.598946,6387.149504,6037.85146,6783.224822,52417,3422,1350,3702.046244,1898,3393.440054
2013-10-08,1251.129497,274.6792538,2856.425712,3192.265549,3061.205746,3637.962069,6395.053511,6040.166748,6794.511924,52312,3403,1348,3644.63872,1878,3353.323008
2013-10-09,1251.550586,274.7471345,2862.388146,3205.463898,3068.767759,3657.197513,6403.953543,6042.134813,6807.579865,52547,3409,1357,3653.02456,1877,3351.720607
2013-10-10,1251.995039,274.8150319,2859.01242,3197.567364,3058.087259,3650.75749,6397.676176,6040.680642,6798.39985,52996,3433,1366,3698.2436,1890,3377.88327
2013-10-11,1252.437833,274.8829462,2858.521239,3196.586224,3057.681329,3649.19895,6395.338849,6041.835945,6794.029809,53149,3461,1369,3716.55272,1900,3398.295617
2013-10-14,1252.882147,274.9508772,2858.038292,3196.594438,3057.191309,3649.618238,6392.481041,6044.078991,6788.220709,54170,3520,1375,3731.012438,1906,3409.506218
2013-10-15,1253.326619,275.018825,2858.554089,3196.977242,3057.460368,3650.135197,6393.362641,6046.658168,6788.177531,54980,3521,1372,3704.827308,1906,3399.654578
2013-10-16,1253.771249,275.0867896,2859.762544,3197.769278,3057.686482,3651.477613,6397.053458,6048.527741,6793.00576,55973,3541,1372,3723.518866,1917,3396.488386
2013-10-17,1254.216036,275.154771,2861.733474,3202.111325,3054.048384,3662.858638,6399.691687,6049.622058,6796.592833,55358,3545,1367,3745.510465,1924,3428.883382
2013-10-18,1254.659615,275.2227691,2856.140698,3192.243745,3051.688219,3645.757452,6386.732086,6051.258094,6775.038552,55378,3570,1362,3770.9112,1951,3454.537262
2013-10-21,1255.104718,275.2907841,2852.825887,3185.120247,3051.280945,3632.342919,6380.064382,6052.727086,6763.596981,56077,3590,1367,3792.541908,1954,3477.486553
2013-10-22,1255.549978,275.3588159,2858.352183,3195.855744,3058.643014,3646.995285,6390.020408,6055.402852,6777.949405,56460,3611,1376,3818.16192,1957,3505.087744
2013-10-23,1255.994029,275.4268646,2865.130693,3207.147829,3065.049733,3663.50972,6405.577334,6058.011927,6801.257918,55440,3578,1358,3811.648988,1963,3495.743829
2013-10-24,1256.438237,275.49493,2864.180309,3204.766094,3062.517199,3661.000418,6404.527389,6059.906605,6798.523044,54877,3557,1347,3855.079621,1984,3537.906376
2013-10-25,1256.882602,275.5630122,2868.671806,3211.002723,3063.787736,3671.991273,6415.700717,6062.432718,6814.897815,54154,3547,1345,3844.745496,1976,3513.075378
2013-10-28,1257.327124,275.6311113,2869.239094,3211.060116,3062.455123,3673.200817,6417.196603,6064.243811,6816.263726,55073,3575,1354,3849.505506,1978,3517.69535
2013-10-29,1257.771803,275.6992272,2870.923425,3215.556053,3065.382011,3679.465966,6416.771935,6066.230274,6814.473024,54538,3573,1346,3863.55978,1988,3519.893854
2013-10-30,1258.21664,275.7673599,2872.126669,3217.433833,3068.304787,3680.680731,6418.998182,6068.355711,6816.825576,54172,3581,1342,3859.532928,1989,3528.032602
2013-10-31,1258.661634,275.8355095,2865.6198,3204.527554,3062.997977,3660.143561,6406.688993,6069.862143,6796.3797,54256,3605,1345,3868.955004,2026,3530.459436
2013-11-01,1259.106785,275.9098107,2855.571203,3182.980313,3055.767511,3624.513011,6390.545665,6071.285627,6769.875017,54013,3617,1336,3958.052752,2033,3590.060614
2013-11-04,1259.550265,275.984132,2854.265061,3176.673195,3055.425261,3612.620706,6393.514419,6073.795208,6773.197617,54436,3642,1342,3964.759818,2032,3596.715519
2013-11-05,1259.993901,276.0584732,2845.35112,3159.33341,3050.407847,3583.287022,6375.884966,6075.516773,6743.967703,53831,3601,1329,4010.227859,2066,3638.216597
2013-11-06,1260.437693,276.1328345,2842.356459,3151.23219,3049.128993,3568.703845,6373.362736,6076.748229,6739.222884,53384,3584,1304,4034.061465,2083,3663.185463
2013-11-07,1260.881641,276.2072158,2828.719595,3116.525159,3037.012282,3511.700016,6362.693054,6077.349116,6721.784393,52740,3532,1301,3987.869875,2089,3625.67821
2013-11-08,1261.325746,276.2816171,2824.211145,3105.530315,3031.893075,3494.697768,6357.113884,6079.307079,6711.726563,52248,3492,1294,4102.50337,2107,3698.578443
2013-11-11,1261.770007,276.3560385,2823.336289,3107.775093,3032.449906,3498.571698,6349.37482,6081.0908,6698.307679,52623,3505,1299,4100.507838,2129,3704.670871
2013-11-12,1262.214424,276.4304799,2835.242925,3135.909298,3042.329424,3544.732742,6363.795277,6084.420299,6719.509883,51804,3440,1289,4129.677378,2125,3734.534846
2013-11-13,1262.658999,276.5049414,2843.567605,3152.987446,3052.652122,3569.187107,6377.040739,6087.558457,6738.938823,52230,3446,1290,4140.2988,2136,3721.064504
2013-11-14,1263.103729,276.5794229,2848.297525,3158.6545,3063.265422,3571.375277,6390.170996,6090.403844,6758.35047,53451,3503,1327,4170.174918,2144,3756.187325
2013-11-18,1263.548617,276.6539245,2855.363856,3170.85325,3070.054985,3589.324167,6405.245784,6093.254291,6780.874785,54307,3528,1332,4089.704684,2113,3704.580344
2013-11-19,1263.993661,276.7284462,2846.52569,3149.421215,3062.049082,3554.592835,6394.089021,6095.351489,6761.800886,53032,3459,1306,4051.670994,2108,3663.167263
2013-11-20,1264.438862,276.8029879,2847.744823,3150.918241,3063.427804,3556.345528,6396.76818,6097.687207,6764.758838,53032,3459,1306,4048.341462,2108,3661.926739
2013-11-21,1264.884219,276.8775497,2836.708711,3125.195463,3054.151201,3514.388055,6380.529159,6098.751476,6738.132279,52688,3437,1306,4142.487195,2136,3728.416091
2013-11-22,1265.329734,276.9521316,2836.637084,3124.901796,3055.069836,3513.067306,6380.311778,6100.94485,6736.530683,52800,3445,1323,4135.246588,2123,3719.125886
2013-11-25,1265.775405,277.0267336,2828.813193,3104.578143,3052.520147,3475.989619,6373.355161,6103.081669,6724.163687,52263,3418,1316,4122.452008,2148,3713.555122
2013-11-26,1266.221234,277.1013557,2832.911292,3111.899987,3058.518622,3485.173779,6381.842195,6105.650554,6736.293879,51446,3391,1321,4153.536,2150,3736.873728
2013-11-27,1266.667219,277.1759979,2831.686,3110.672578,3058.733111,3482.631815,6376.732414,6108.095366,6726.709926,51861,3419,1321,4167.110934,2172,3746.505344
2013-11-28,1267.135857,277.2506602,2834.027471,3111.8718,3069.10493,3476.422014,6387.221263,6112.562424,6740.962834,51846,3440,1322,4167.110934,2175,3780.309346
2013-11-29,1267.604669,277.3253426,2825.199396,3089.590779,3062.822665,3438.638223,6378.767364,6114.559014,6726.276994,52482,3479,1332,4198.327669,2197,3785.922958
2013-12-02,1268.073654,277.4463028,2813.255171,3064.004724,3053.427493,3397.041689,6360.171998,6115.971586,6695.67604,51244,3431,1317,4222.93041,2212,3801.870786
2013-12-03,1268.542813,277.5673158,2809.458727,3053.325741,3051.849112,3377.75544,6357.383777,6118.502595,6689.771189,50348,3374,1295,4229.01437,2223,3800.642765
2013-12-04,1269.012145,277.6883816,2811.461532,3055.398745,3055.685963,3378.598755,6363.127059,6121.333178,6697.351261,50215,3365,1290,4256.13094,2220,3809.648012
2013-12-05,1269.481651,277.8095001,2821.136276,3074.354011,3061.988947,3409.95536,6381.327569,6123.402495,6725.304199,50787,3382,1298,4238.910741,2198,3796.865085
2013-12-06,1269.950872,277.9306715,2824.693858,3079.263687,3063.36432,3418.288453,6389.967839,6126.431604,6737.408108,50944,3409,1300,4246.474225,2191,3793.657968
2013-12-09,1270.424398,278.0518958,2830.919058,3092.22953,3068.918767,3438.715835,6399.288899,6129.044438,6750.838861,51165,3412,1300,4199.939325,2188,3756.882968
2013-12-10,1270.894426,278.1731729,2839.592137,3111.753926,3075.808943,3470.686977,6410.803691,6131.431605,6767.90949,50993,3381,1300,4164.412724,2170,3729.191836
2013-12-11,1271.364628,278.294503,2841.961975,3115.227969,3081.466623,3472.734753,6416.121319,6134.461869,6774.694491,50067,3319,1288,4145.800164,2182,3722.189839
2013-12-12,1271.835005,278.4158859,2846.678063,3124.457688,3087.222022,3485.795917,6424.319038,6137.128088,6786.296799,50121,3329,1283,4143.6619,2174,3707.731398
2013-12-13,1272.305555,278.5373218,2847.469988,3125.181857,3088.618166,3486.044666,6425.979526,6139.171167,6787.790581,50051,3320,1281,4146.082328,2164,3707.902903
2013-12-16,1272.779959,278.6588107,2850.770388,3130.037282,3091.056718,3493.399712,6433.386697,6141.849794,6798.120463,50279,3319,1276,4154.59877,2167,3716.648983
2013-12-17,1273.250859,278.7803525,2853.528651,3137.784457,3089.937981,3509.21733,6434.205256,6144.21213,6798.084754,50090,3318,1278,4135.6601,2158,3698.613015
2013-12-18,1273.721933,278.9019474,2854.629874,3139.37339,3093.514221,3509.349447,6436.238187,6146.385709,6800.100321,50563,3325,1281,4214.10681,2171,3755.844077
2013-12-19,1274.193181,279.0235953,2847.063295,3121.839331,3089.246861,3479.10978,6424.671038,6148.154413,6780.578151,51633,3373,1291,4257.62688,2216,3807.733875
2013-12-20,1274.664604,279.1452962,2841.237588,3111.252285,3083.327698,3463.584416,6411.617596,6149.753929,6758.7734,51185,3368,1292,4330.692744,2264,3874.208977
2013-12-23,1275.136201,279.2670502,2844.234903,3117.388665,3086.740409,3472.597912,6414.9942,6152.336741,6762.706508,51356,3370,1298,4333.433094,2239,3881.328856
2013-12-24,1275.607973,279.3888574,2845.621511,3119.366383,3088.607246,3474.875751,6417.728431,6154.701598,6765.735605,51356,3370,1298,4318.201928,2239,3862.036321
2013-12-26,1276.079919,279.5107177,2842.406078,3109.785395,3087.429206,3457.408693,6414.994294,6156.953885,6760.076119,51221,3373,1294,4330.036414,2250,3869.900993
2013-12-27,1276.55204,279.6326311,2849.211284,3124.365192,3092.353933,3481.427864,6424.649259,6159.698257,6773.966382,51266,3386,1298,4334.28732,2244,3893.554747
2013-12-30,1277.024336,279.7545977,2851.464788,3127.933228,3096.790168,3484.663815,6429.382663,6162.14643,6780.147905,51507,3405,1309,4312.890582,2250,3879.689962
2013-12-31,1277.496806,279.8766175,2852.850983,3129.913583,3098.655694,3486.947801,6432.11494,6164.514038,6783.172307,51507,3405,1309,4329.968136,2250,3891.220239
2014-01-02,1277.969451,279.9463882,2850.484674,3122.334778,3095.791284,3474.711229,6431.226685,6167.021927,6780.321731,50341,3346,1281,4392.17205,2283,3944.410155
2014-01-03,1278.442271,280.0161763,2852.264107,3123.030731,3097.077407,3474.998283,6438.326734,6170.192499,6790.23761,50981,3374,1297,4347.855517,2265,3907.896801
2014-01-06,1278.915266,280.0859819,2852.343999,3122.255077,3097.270161,3473.348581,6439.144375,6172.071748,6790.367926,50973,3360,1287,4345.703153,2265,3904.160282
2014-01-07,1279.388436,280.1558048,2856.611733,3128.579217,3101.081685,3482.397138,6449.79428,6175.255223,6806.291974,50430,3321,1276,4343.645592,2274,3894.065464
2014-01-08,1279.86178,280.2256451,2852.23438,3119.262881,3100.081428,3465.293794,6442.16549,6176.68951,6792.403384,50576,3327,1276,4369.367471,2283,3923.929731
2014-01-09,1280.3353,280.2955029,2850.766666,3113.985715,3101.535691,3453.953215,6442.151291,6177.83774,6791.612178,49321,3248,1252,4404.15948,2284,3944.700124
2014-01-10,1280.808996,280.365378,2857.075592,3125.299374,3109.262422,3469.398209,6455.423117,6179.164442,6813.220743,49696,3273,1257,4388.341103,2250,3942.2946
2014-01-13,1281.282866,280.4352706,2856.357781,3121.691159,3106.780452,3464.486895,6457.240028,6178.296475,6816.880189,49426,3256,1258,4273.48272,2234,3865.242027
2014-01-14,1281.756912,280.5051806,2850.904499,3108.722339,3103.65986,3442.091358,6449.885073,6179.071328,6803.896304,49703,3275,1263,4342.882896,2244,3900.900188
2014-01-15,1282.231133,280.575108,2854.564659,3113.843931,3107.903849,3448.473,6459.500666,6182.554036,6817.867336,50105,3293,1272,4338.14786,2266,3896.024694
2014-01-16,1282.728663,280.6450529,2854.507062,3115.075511,3105.459939,3452.800961,6455.790596,6178.917949,6814.008281,49696,3287,1264,4371.621287,2272,3929.805449
